date,Unnamed: 0,Unnamed: 0.1,Temp_DHT,hum_DHT,Pressure,Gas
2020-02-25,85447.0,85447.0,10.942056074766347,59.925233644859816,954.597291775701,4251.785861775702
2020-03-03,86609.0,86609.0,6.671962616822438,69.98785046728975,954.1735522429907,682.0028057009346
2020-03-04,87892.5,87892.5,13.82641509433962,33.1,965.4770715094334,27916.168061415094
2020-03-05,89175.0,89175.0,13.61495327102804,31.58411214953271,958.2028053271027,20790.96085495327
2020-03-06,90459.0,90459.0,12.782242990654197,42.53457943925236,947.6295304672898,9666.900523457944
2020-03-09,94311.0,94311.0,9.600934579439254,63.949532710280366,966.8019660747667,2875.7433628971958
2020-03-10,95595.0,95595.0,8.499999999999996,59.62429906542055,963.1827114953262,6187.573710747661
2020-03-11,96872.0,96872.0,10.900000000000002,68.1214953271028,967.2614939252338,2089.226921028038
2020-03-12,98156.0,98156.0,15.270093457943924,51.65233644859813,962.6973804672897,8362.467093271029
2020-03-13,99440.0,99440.0,9.187850467289724,41.87476635514015,968.7299113084117,40542.16950196264
2020-03-16,103288.0,103288.0,22.75046728971962,22.563551401869155,974.3422543925235,14984.142733457944
2020-03-17,104572.0,104572.0,16.20934579439253,47.46728971962618,983.1814033644863,3902.416262149531
2020-03-18,105856.0,105856.0,23.633644859813085,29.34299065420559,982.0734587850466,13650.06649803738
2020-03-19,107139.0,107139.0,22.205607476635517,33.47383177570093,979.6685978504669,12103.683183457946
2020-03-20,108423.0,108423.0,9.512149532710264,75.01308411214954,977.8874799065414,188.79308355140205
2020-03-23,112273.0,112273.0,10.966355140186916,18.165420560747663,990.5568239252336,86283.83871224296
2020-03-24,113420.0,113420.0,12.629906542056073,16.48130841121495,988.520746635514,53400.96962607478
2020-03-25,114704.0,114704.0,13.223364485981312,12.003738317757003,983.0731755140182,100257.67771607477
2020-03-26,115986.0,115986.0,14.612149532710278,24.683177570093466,978.842057383176,34008.57142588784
2020-03-27,117262.5,117262.5,21.557547169811315,19.543396226415098,975.1108500943401,22818.17799235849
2020-03-30,121060.0,121060.0,14.422429906542057,20.219626168224302,980.9367291588783,92520.26588074767
2020-03-31,122344.0,122344.0,4.365420560747663,42.41121495327101,982.9441145794394,30812.22376981308
2020-04-01,123628.0,123628.0,17.287850467289715,17.985981308411212,975.6328976635513,55702.94772168227
2020-04-02,124912.0,124912.0,20.90186915887849,19.842990654205597,967.4307486915887,38506.158002429904
2020-04-03,126195.0,126195.0,8.409345794392527,46.60186915887853,969.3624300000001,14670.242680186922
2020-04-15,128439.0,128439.0,19.34205607476635,27.303738317757006,978.281214672897,11208.521977383176
2020-04-16,129723.0,129723.0,28.189719626168223,21.170093457943928,972.4785969158885,12850.215546822426
2020-04-17,131005.0,131005.0,25.981308411214954,27.895327102803744,972.191964672898,8594.906035607479
2020-04-20,134855.0,134855.0,20.888785046728966,18.2803738317757,977.7521514953265,53353.34517345796
2020-04-21,136139.0,136139.0,22.230841121495324,18.84579439252337,976.7196183177577,37449.98136327102
2020-04-22,137422.0,137422.0,24.747663551401864,17.97289719626168,977.9444847663547,30560.99987214954
2020-04-23,138706.0,138706.0,26.528971962616826,18.144859813084107,977.0770068224296,26242.90634102804
2020-04-24,139989.0,139989.0,25.367289719626175,26.232710280373833,965.0068222429904,14528.833573271026
2020-04-27,143840.0,143840.0,30.121495327102807,15.155140186915885,964.3757990654209,25955.417128785055
2020-04-28,145123.0,145123.0,31.70747663551401,17.514018691588785,960.2086916822427,16571.705598317756
2020-04-29,146405.0,146405.0,18.666355140186916,50.61869158878507,961.0464505607474,4459.833528878506
2020-04-30,147686.0,147686.0,19.239252336448594,41.4121495327103,960.9491657009344,10952.633542523365
2020-05-01,148963.0,148963.0,20.653333333333336,31.896190476190473,958.7745747619053,27845.87998533334
2020-05-04,152813.0,152813.0,19.855140186915882,33.17570093457944,970.7125205607479,31791.18726252336
2020-05-05,154097.0,154097.0,12.667289719626174,50.49345794392523,973.4404649532711,11382.840601121496
2020-05-06,155381.0,155381.0,17.920560747663547,38.44392523364487,977.9197211214955,24743.77035271028
2020-05-07,156664.0,156664.0,22.907476635514012,29.05887850467289,977.7496278504673,28927.19177130841
2020-05-08,157947.0,157947.0,30.46822429906543,21.266355140186917,972.6407414018695,19706.896611869153
2020-05-11,161797.0,161797.0,8.962616822429892,71.37102803738313,960.0290683177572,984.0218678504675
2020-05-12,163079.0,163079.0,17.152336448598135,30.98598130841122,972.2042027102813,36188.51854560747
2020-05-13,164363.0,164363.0,23.463551401869168,22.350467289719617,967.7511232710275,45459.516391775695
2020-05-14,165647.0,165647.0,18.880373831775703,36.06542056074767,971.600282803739,21026.201664579432
2020-05-15,166930.0,166930.0,19.885046728971968,28.834579439252334,972.0600047663547,31784.61364644861
2020-05-18,170778.0,170778.0,28.72056074766354,23.444859813084108,977.6667300934578,16599.348824205612
2020-05-19,172060.0,172060.0,29.760747663551403,24.125233644859804,975.1528961682238,13197.233417102801
2020-05-20,173343.0,173343.0,18.334579439252323,53.90747663551404,976.7614015887847,3492.534115981308
2020-05-21,174625.0,174625.0,26.357009345794413,28.813084112149525,978.4040227102809,17065.451518411213
2020-05-22,175908.0,175908.0,24.537383177570106,30.914953271028025,976.7270071028033,19382.394631214953
2020-05-25,179754.0,179754.0,14.705607476635512,59.844859813084106,982.6052378504673,3637.86615056075
2020-05-26,181037.5,181037.5,21.450943396226425,41.316037735849065,988.478108301887,11039.585652075473
2020-05-27,182319.0,182319.0,26.57196261682243,31.318691588785068,987.116634112149,11615.05889056075
2020-05-28,183602.5,183602.5,22.443396226415093,36.898113207547155,983.5503797169815,13862.07804245283
2020-05-29,184883.0,184883.0,25.05607476635513,23.885046728971965,982.8487868224303,2804.0371942990664
2020-06-01,188734.0,188734.0,29.748598130841128,25.600934579439244,977.6956988785054,12922.050370560755
2020-06-02,190015.0,190015.0,30.73364485981309,24.33831775700934,973.6373840186925,10763.597610373834
